"Time","V(n02)","I(L1)"
0.000308510999999996,24.8692427789185,0.659796656685372
0.000308530999999996,24.8762977189166,0.660130884332339
0.000308550999999996,24.8833709675377,0.660465017381999
0.000308570999999996,24.8904624655526,0.660799055592501
0.000308590999999996,24.8975721538626,0.66113299872229
0.000308610999999996,24.9046999734997,0.66146684652838
0.000308630999999996,24.9118458656257,0.661800598769299
0.000308650999999996,24.9190097715326,0.662134255207706
0.000308670999999996,24.9261916326417,0.662467815600539
0.000308690999999996,24.9333913905036,0.662801279704873
0.000308710999999996,24.9406089867975,0.663134647286499
0.000308730999999996,24.9478443633321,0.663467918108304
0.000308750999999996,24.9550974620443,0.663801091935297
0.000308770999999996,24.9623682250001,0.664134168535782
0.000308790999999996,24.969656594393,0.664467147668582
0.000308810999999996,24.9769625125441,0.664800029097275
0.000308830999999996,24.9842859219018,0.665132812589877
0.000308850999999996,24.9916267650421,0.665465497913798
0.000308870999999996,24.9989849846677,0.665798084838201
0.000308890999999996,25.0063605236088,0.666130573133885
0.000308910999999996,25.0137533248217,0.666462962569157
0.000308930999999996,25.0211633313889,0.666795252912727
0.000308950999999996,25.0285904865193,0.667127443939702
0.000308970999999996,25.0360347335475,0.667459535422653
0.000308990999999996,25.0434960159335,0.667791527130781
0.000309010999999996,25.0509742772625,0.668123418833333
0.000309030999999996,25.0584694612442,0.668455210307962
0.000309050999999996,25.0659815117137,0.66878690133174
0.000309070999999996,25.0735103726307,0.669118491680048
0.000309090999999996,25.0810559880788,0.669449981128749
0.000309110999999996,25.0886183022659,0.669781369449631
0.000309130999999996,25.0961972595228,0.670112656422241
0.000309150999999996,25.1037928043047,0.670443841829857
0.000309170999999996,25.1114048811901,0.670774925452031
0.000309190999999996,25.1190334348804,0.67110590706679
0.000309210999999996,25.1266784101997,0.671436786453454
0.000309230999999996,25.1343397520949,0.671767563398254
0.000309250999999996,25.1420174056351,0.67209823768005
0.000309270999999996,25.149711316011,0.67242880907774
0.000309290999999996,25.1574214285354,0.672759277382279
0.000309310999999996,25.1651476886429,0.673089642375397
0.000309330999999996,25.1728900418891,0.673419903837646
0.000309350999999996,25.1806484339504,0.67375006155974
0.000309370999999996,25.1884228106246,0.674080115329043
0.000309390999999996,25.1962131178299,0.674410064929553
0.000309410999999996,25.2040193016049,0.674739910152725
0.000309430999999996,25.2118413081083,0.675069650785197
0.000309450999999996,25.2196790836183,0.675399286614464
0.000309470999999996,25.2275325745333,0.675728817436632
0.000309490999999996,25.235401727371,0.676058243040996
0.000309510999999996,25.2432864887683,0.676387563215923
0.000309530999999996,25.2511868054807,0.676716777757457
0.000309550999999996,25.2591026243828,0.677045886457909
0.000309570999999996,25.2670338924675,0.677374889111764
0.000309590999999996,25.2749805568459,0.677703785510053
0.000309610999999996,25.2829425647467,0.678032575447261
0.000309630999999996,25.2909198635165,0.678361258723875
0.000309650999999996,25.2989124006198,0.678689835132638
0.000309670999999996,25.3069201236377,0.67901830447197
0.000309690999999996,25.3149429802689,0.679346666541933
0.000309710999999996,25.3229809183288,0.679674921140355
0.000309730999999995,25.3310338857491,0.680003068063251
0.000309750999999995,25.339101830578,0.68033110711403
0.000309770999999995,25.3471847009799,0.680659038094722
0.000309790999999995,25.3552824452349,0.680986860802225
0.000309810999999995,25.3633950117387,0.681314575043835
0.000309830999999995,25.3715223490029,0.681642180621037
0.000309850999999995,25.3796644056539,0.681969677339032
0.000309870999999995,25.3878211304335,0.682297065002994
0.000309890999999995,25.3959924721976,0.682624343408293
0.000309910999999995,25.4041783799161,0.682951512361154
0.000309930999999995,25.4123788026735,0.683278571675007
0.000309950999999995,25.4205936896689,0.683605521157485
